input_length,config,conv1_bits,conv2_bits,fc1_bits,fc2_bits,seed,label_detected,test_accuracy,train_seconds,status
21,INT 2-8-2-2,2,8,2,2,43,mixed,86.919,87.17431998252869,success
21,INT 2-8-2-2,2,8,2,2,44,mixed,91.665,89.87014293670654,success
21,INT 2-8-2-2,2,8,2,2,45,mixed,85.889,90.32762622833252,success
21,INT 2-8-2-2,2,8,2,2,46,mixed,92.892,89.86035346984863,success
21,INT 2-4-8-8,2,4,8,8,42,mixed,86.258,88.87318205833435,success
21,INT 2-4-8-8,2,4,8,8,43,mixed,85.514,87.99516487121582,success
21,INT 2-4-8-8,2,4,8,8,44,mixed,91.887,88.61206650733948,success
21,INT 2-4-8-8,2,4,8,8,45,mixed,86.314,88.42319059371948,success
21,INT 2-4-8-8,2,4,8,8,46,mixed,92.406,88.38641953468323,success
21,INT 2-4-8-4,2,4,8,4,42,mixed,86.973,87.20966982841492,success
21,INT 2-4-8-4,2,4,8,4,43,mixed,85.946,90.35768270492554,success
21,INT 2-4-8-4,2,4,8,4,44,mixed,92.115,88.60254645347595,success
21,INT 2-4-8-4,2,4,8,4,45,mixed,86.157,88.54259037971497,success
21,INT 2-4-8-4,2,4,8,4,46,mixed,92.365,89.03131771087646,success
21,INT 2-4-8-2,2,4,8,2,42,mixed,86.184,88.82220602035522,success
21,INT 2-4-8-2,2,4,8,2,43,mixed,85.591,88.36973524093628,success
21,INT 2-4-8-2,2,4,8,2,44,mixed,92.443,85.51507019996643,success
21,INT 2-4-8-2,2,4,8,2,45,mixed,85.888,88.0521228313446,success
21,INT 2-4-8-2,2,4,8,2,46,mixed,92.535,89.34411239624023,success
21,INT 2-4-4-8,2,4,4,8,42,mixed,86.898,87.70063471794128,success
21,INT 2-4-4-8,2,4,4,8,43,mixed,83.459,88.27099108695984,success
21,INT 2-4-4-8,2,4,4,8,44,mixed,92.043,88.66607165336609,success
21,INT 2-4-4-8,2,4,4,8,45,mixed,86.3,87.39694666862488,success
21,INT 2-4-4-8,2,4,4,8,46,mixed,92.233,88.36929750442505,success
21,INT 2-4-4-4,2,4,4,4,42,mixed,86.68,89.88745045661926,success
21,INT 2-4-4-4,2,4,4,4,43,mixed,83.83,88.2308874130249,success
21,INT 2-4-4-4,2,4,4,4,44,mixed,92.004,88.36264610290527,success
21,INT 2-4-4-4,2,4,4,4,45,mixed,86.34,88.89627408981323,success
21,INT 2-4-4-4,2,4,4,4,46,mixed,92.474,88.17278361320496,success
21,INT 2-4-4-2,2,4,4,2,42,mixed,85.678,88.26767563819885,success
21,INT 2-4-4-2,2,4,4,2,43,mixed,85.552,88.64427304267883,success
21,INT 2-4-4-2,2,4,4,2,44,mixed,92.343,88.81521320343018,success
21,INT 2-4-4-2,2,4,4,2,45,mixed,85.863,88.56591129302979,success
21,INT 2-4-4-2,2,4,4,2,46,mixed,92.307,88.55524396896362,success
21,INT 2-4-2-8,2,4,2,8,42,mixed,85.438,89.0186812877655,success
21,INT 2-4-2-8,2,4,2,8,43,mixed,86.876,88.83299446105957,success
21,INT 2-4-2-8,2,4,2,8,44,mixed,91.643,88.38573241233826,success
21,INT 2-4-2-8,2,4,2,8,45,mixed,86.353,88.17681241035461,success
21,INT 2-4-2-8,2,4,2,8,46,mixed,91.902,88.58789539337158,success
21,INT 2-4-2-4,2,4,2,4,42,mixed,85.932,88.8223147392273,success
21,INT 2-4-2-4,2,4,2,4,43,mixed,84.505,87.16010022163391,success
21,INT 2-4-2-4,2,4,2,4,44,mixed,90.517,89.64317059516907,success
21,INT 2-4-2-4,2,4,2,4,45,mixed,85.74,88.21238565444946,success
21,INT 2-4-2-4,2,4,2,4,46,mixed,92.028,87.23972821235657,success
21,INT 2-4-2-2,2,4,2,2,42,mixed,86.057,87.17729353904724,success
21,INT 2-4-2-2,2,4,2,2,43,mixed,83.861,87.64792847633362,success
21,INT 2-4-2-2,2,4,2,2,44,mixed,92.045,88.19992017745972,success
21,INT 2-4-2-2,2,4,2,2,45,mixed,86.335,90.32241034507751,success
21,INT 2-4-2-2,2,4,2,2,46,mixed,92.461,90.00610160827637,success
21,INT 2-2-8-8,2,2,8,8,42,mixed,83.951,88.8352541923523,success
21,INT 2-2-8-8,2,2,8,8,43,mixed,84.559,88.23706889152527,success
21,INT 2-2-8-8,2,2,8,8,44,mixed,88.764,88.4439926147461,success
21,INT 2-2-8-8,2,2,8,8,45,mixed,85.933,89.17994570732117,success
21,INT 2-2-8-8,2,2,8,8,46,mixed,89.898,89.83316659927368,success
21,INT 2-2-8-4,2,2,8,4,42,mixed,83.918,89.75382947921753,success
21,INT 2-2-8-4,2,2,8,4,43,mixed,84.499,88.29465007781982,success
21,INT 2-2-8-4,2,2,8,4,44,mixed,87.505,88.84112048149109,success
21,INT 2-2-8-4,2,2,8,4,45,mixed,86.175,88.70581316947937,success
21,INT 2-2-8-4,2,2,8,4,46,mixed,89.912,88.16523098945618,success
21,INT 2-2-8-2,2,2,8,2,42,mixed,84.12,88.27436399459839,success
21,INT 2-2-8-2,2,2,8,2,43,mixed,84.576,88.46255922317505,success
21,INT 2-2-8-2,2,2,8,2,44,mixed,88.259,88.59585046768188,success
21,INT 2-2-8-2,2,2,8,2,45,mixed,83.78,88.28126549720764,success
21,INT 2-2-8-2,2,2,8,2,46,mixed,88.981,88.40331673622131,success
21,INT 2-2-4-8,2,2,4,8,42,mixed,81.963,88.45788502693176,success
21,INT 2-2-4-8,2,2,4,8,43,mixed,84.477,88.47142314910889,success
21,INT 2-2-4-8,2,2,4,8,44,mixed,88.972,88.4488890171051,success
21,INT 2-2-4-8,2,2,4,8,45,mixed,86.067,89.09873270988464,success
21,INT 2-2-4-8,2,2,4,8,46,mixed,89.865,88.34697127342224,success
21,INT 2-2-4-4,2,2,4,4,42,mixed,81.263,89.56048226356506,success
21,INT 2-2-4-4,2,2,4,4,43,mixed,84.468,87.28994560241699,success
21,INT 2-2-4-4,2,2,4,4,44,mixed,88.88,91.1249692440033,success
21,INT 2-2-4-4,2,2,4,4,45,mixed,86.276,90.23621606826782,success
21,INT 2-2-4-4,2,2,4,4,46,mixed,89.834,89.69764232635498,success
21,INT 2-2-4-2,2,2,4,2,42,mixed,82.671,88.86516237258911,success
21,INT 2-2-4-2,2,2,4,2,43,mixed,83.041,88.27089595794678,success
21,INT 2-2-4-2,2,2,4,2,44,mixed,88.14,89.43086552619934,success
21,INT 2-2-4-2,2,2,4,2,45,mixed,86.485,88.8396852016449,success
21,INT 2-2-4-2,2,2,4,2,46,mixed,89.78,88.45780944824219,success
21,INT 2-2-2-8,2,2,2,8,42,mixed,83.82,89.85491132736206,success
21,INT 2-2-2-8,2,2,2,8,43,mixed,84.628,88.80379390716553,success
21,INT 2-2-2-8,2,2,2,8,44,mixed,88.241,85.98445200920105,success
21,INT 2-2-2-8,2,2,2,8,45,mixed,86.41,87.82002019882202,success
21,INT 2-2-2-8,2,2,2,8,46,mixed,89.236,88.18163061141968,success
21,INT 2-2-2-4,2,2,2,4,42,mixed,82.295,88.58144521713257,success
21,INT 2-2-2-4,2,2,2,4,43,mixed,82.695,88.8027138710022,success
21,INT 2-2-2-4,2,2,2,4,44,mixed,88.816,88.41788959503174,success
21,INT 2-2-2-4,2,2,2,4,45,mixed,85.95,90.08969187736511,success
21,INT 2-2-2-4,2,2,2,4,46,mixed,88.918,90.08310294151306,success
21,INT 2-2-2-2,2,2,2,2,42,INT2,81.875,88.98144674301147,success
21,INT 2-2-2-2,2,2,2,2,43,INT2,84.701,88.50336909294128,success
21,INT 2-2-2-2,2,2,2,2,44,INT2,87.8,88.20312094688416,success
21,INT 2-2-2-2,2,2,2,2,45,INT2,86.41,88.28750395774841,success
21,INT 2-2-2-2,2,2,2,2,46,INT2,88.428,88.57519888877869,success
11,INT 8-8-8-8,8,8,8,8,42,INT8,80.827,88.69592380523682,success
11,INT 8-8-8-8,8,8,8,8,43,INT8,85.138,88.57752466201782,success
11,INT 8-8-8-8,8,8,8,8,44,INT8,88.526,88.94614791870117,success
11,INT 8-8-8-8,8,8,8,8,45,INT8,86.168,87.6141927242279,success
11,INT 8-8-8-8,8,8,8,8,46,INT8,83.535,87.2943274974823,success
11,INT 8-8-8-4,8,8,8,4,42,mixed,80.626,90.1828248500824,success
11,INT 8-8-8-4,8,8,8,4,43,mixed,85.003,88.34436845779419,success
11,INT 8-8-8-4,8,8,8,4,44,mixed,88.494,88.39309406280518,success
11,INT 8-8-8-4,8,8,8,4,45,mixed,86.036,87.26822233200073,success
11,INT 8-8-8-4,8,8,8,4,46,mixed,83.101,90.20473575592041,success
11,INT 8-8-8-2,8,8,8,2,42,mixed,80.87,88.32488751411438,success
11,INT 8-8-8-2,8,8,8,2,43,mixed,84.978,87.06681299209595,success
11,INT 8-8-8-2,8,8,8,2,44,mixed,88.99,90.50228786468506,success
11,INT 8-8-8-2,8,8,8,2,45,mixed,85.763,88.64318823814392,success
11,INT 8-8-8-2,8,8,8,2,46,mixed,83.012,88.23778963088989,success
11,INT 8-8-4-8,8,8,4,8,42,mixed,80.421,88.42524099349976,success
11,INT 8-8-4-8,8,8,4,8,43,mixed,85.34,88.51140236854553,success
11,INT 8-8-4-8,8,8,4,8,44,mixed,88.749,88.58379435539246,success
11,INT 8-8-4-8,8,8,4,8,45,mixed,86.339,88.28374671936035,success
11,INT 8-8-4-8,8,8,4,8,46,mixed,83.107,88.43230652809143,success
11,INT 8-8-4-4,8,8,4,4,42,mixed,79.745,88.4178192615509,success
11,INT 8-8-4-4,8,8,4,4,43,mixed,85.191,88.45481204986572,success
11,INT 8-8-4-4,8,8,4,4,44,mixed,88.777,88.67695260047913,success
11,INT 8-8-4-4,8,8,4,4,45,mixed,85.968,88.81056714057922,success
11,INT 8-8-4-4,8,8,4,4,46,mixed,83.222,88.2255187034607,success
11,INT 8-8-4-2,8,8,4,2,42,mixed,79.888,88.32169079780579,success
11,INT 8-8-4-2,8,8,4,2,43,mixed,85.125,88.61218619346619,success
11,INT 8-8-4-2,8,8,4,2,44,mixed,88.638,88.84434819221497,success
11,INT 8-8-4-2,8,8,4,2,45,mixed,85.732,88.21655011177063,success
11,INT 8-8-4-2,8,8,4,2,46,mixed,83.381,88.28523898124695,success
11,INT 8-8-2-8,8,8,2,8,42,mixed,80.601,88.62343859672546,success
11,INT 8-8-2-8,8,8,2,8,43,mixed,84.932,88.43967461585999,success
11,INT 8-8-2-8,8,8,2,8,44,mixed,88.432,88.29454183578491,success
11,INT 8-8-2-8,8,8,2,8,45,mixed,86.067,88.9904420375824,success
11,INT 8-8-2-8,8,8,2,8,46,mixed,82.951,88.63800024986267,success
11,INT 8-8-2-4,8,8,2,4,42,mixed,80.707,90.09704685211182,success
11,INT 8-8-2-4,8,8,2,4,43,mixed,85.068,89.8975658416748,success
11,INT 8-8-2-4,8,8,2,4,44,mixed,87.236,88.78149652481079,success
11,INT 8-8-2-4,8,8,2,4,45,mixed,85.143,88.82442831993103,success
11,INT 8-8-2-4,8,8,2,4,46,mixed,83.354,88.32075953483582,success
11,INT 8-8-2-2,8,8,2,2,42,mixed,80.781,88.81034255027771,success
11,INT 8-8-2-2,8,8,2,2,43,mixed,85.211,88.86050152778625,success
11,INT 8-8-2-2,8,8,2,2,44,mixed,88.119,87.14579796791077,success
11,INT 8-8-2-2,8,8,2,2,45,mixed,85.206,89.78825831413269,success
11,INT 8-8-2-2,8,8,2,2,46,mixed,82.356,88.30900025367737,success
11,INT 8-4-8-8,8,4,8,8,42,mixed,80.035,88.47527956962585,success
11,INT 8-4-8-8,8,4,8,8,43,mixed,84.253,88.48414874076843,success
11,INT 8-4-8-8,8,4,8,8,44,mixed,88.613,88.60830545425415,success
11,INT 8-4-8-8,8,4,8,8,45,mixed,85.289,88.36401057243347,success
11,INT 8-4-8-8,8,4,8,8,46,mixed,83.765,88.90279293060303,success
11,INT 8-4-8-4,8,4,8,4,42,mixed,79.488,89.85708570480347,success
11,INT 8-4-8-4,8,4,8,4,43,mixed,84.818,90.28948664665222,success
11,INT 8-4-8-4,8,4,8,4,44,mixed,88.805,88.3717098236084,success
11,INT 8-4-8-4,8,4,8,4,45,mixed,84.96,88.19782638549805,success
11,INT 8-4-8-4,8,4,8,4,46,mixed,83.015,89.03310632705688,success
11,INT 8-4-8-2,8,4,8,2,42,mixed,81.299,88.742919921875,success
11,INT 8-4-8-2,8,4,8,2,43,mixed,84.274,90.1012454032898,success
11,INT 8-4-8-2,8,4,8,2,44,mixed,88.883,89.64353084564209,success
11,INT 8-4-8-2,8,4,8,2,45,mixed,85.423,85.82269287109375,success
11,INT 8-4-8-2,8,4,8,2,46,mixed,83.604,88.06660032272339,success
11,INT 8-4-4-8,8,4,4,8,42,mixed,81.452,88.36312413215637,success
11,INT 8-4-4-8,8,4,4,8,43,mixed,84.874,88.17044520378113,success
11,INT 8-4-4-8,8,4,4,8,44,mixed,88.911,88.33506345748901,success
11,INT 8-4-4-8,8,4,4,8,45,mixed,85.227,88.64398765563965,success
11,INT 8-4-4-8,8,4,4,8,46,mixed,83.625,88.24492859840393,success
11,INT 8-4-4-4,8,4,4,4,42,mixed,81.648,88.38696098327637,success
11,INT 8-4-4-4,8,4,4,4,43,mixed,84.451,88.29209399223328,success
11,INT 8-4-4-4,8,4,4,4,44,mixed,87.871,88.26645469665527,success
11,INT 8-4-4-4,8,4,4,4,45,mixed,85.242,90.52456164360046,success
11,INT 8-4-4-4,8,4,4,4,46,mixed,83.534,90.0778214931488,success
11,INT 8-4-4-2,8,4,4,2,42,mixed,81.414,88.31705355644226,success
11,INT 8-4-4-2,8,4,4,2,43,mixed,84.326,88.36629271507263,success
11,INT 8-4-4-2,8,4,4,2,44,mixed,87.74,88.73605251312256,success
11,INT 8-4-4-2,8,4,4,2,45,mixed,84.985,88.24037623405457,success
11,INT 8-4-4-2,8,4,4,2,46,mixed,83.425,88.34295535087585,success
11,INT 8-4-2-8,8,4,2,8,42,mixed,79.986,89.16225218772888,success
11,INT 8-4-2-8,8,4,2,8,43,mixed,84.353,88.0095694065094,success
11,INT 8-4-2-8,8,4,2,8,44,mixed,88.841,91.62376046180725,success
11,INT 8-4-2-8,8,4,2,8,45,mixed,85.195,88.35264110565186,success
11,INT 8-4-2-8,8,4,2,8,46,mixed,82.844,88.63255763053894,success
11,INT 8-4-2-4,8,4,2,4,42,mixed,81.619,88.41691327095032,success
11,INT 8-4-2-4,8,4,2,4,43,mixed,84.287,88.43622732162476,success
11,INT 8-4-2-4,8,4,2,4,44,mixed,88.562,88.556405544281,success
11,INT 8-4-2-4,8,4,2,4,45,mixed,84.202,88.43140149116516,success
11,INT 8-4-2-4,8,4,2,4,46,mixed,82.598,88.29675912857056,success
11,INT 8-4-2-2,8,4,2,2,42,mixed,80.451,88.44483256340027,success
11,INT 8-4-2-2,8,4,2,2,43,mixed,84.34,88.62492251396179,success
11,INT 8-4-2-2,8,4,2,2,44,mixed,88.381,88.32383418083191,success
11,INT 8-4-2-2,8,4,2,2,45,mixed,84.872,88.60029482841492,success
11,INT 8-4-2-2,8,4,2,2,46,mixed,82.521,88.44807410240173,success
11,INT 8-2-8-8,8,2,8,8,42,mixed,79.754,88.21933603286743,success
11,INT 8-2-8-8,8,2,8,8,43,mixed,83.0,88.17679595947266,success
11,INT 8-2-8-8,8,2,8,8,44,mixed,86.012,88.34829497337341,success
11,INT 8-2-8-8,8,2,8,8,45,mixed,82.902,88.41037440299988,success
11,INT 8-2-8-8,8,2,8,8,46,mixed,80.487,88.25004124641418,success
11,INT 8-2-8-4,8,2,8,4,42,mixed,80.701,90.12124729156494,success
11,INT 8-2-8-4,8,2,8,4,43,mixed,82.241,87.07644176483154,success
11,INT 8-2-8-4,8,2,8,4,44,mixed,85.445,87.79878067970276,success
11,INT 8-2-8-4,8,2,8,4,45,mixed,82.939,86.64054250717163,success
11,INT 8-2-8-4,8,2,8,4,46,mixed,81.201,88.85024929046631,success
11,INT 8-2-8-2,8,2,8,2,42,mixed,80.263,89.99194264411926,success
11,INT 8-2-8-2,8,2,8,2,43,mixed,82.571,88.46234703063965,success
11,INT 8-2-8-2,8,2,8,2,44,mixed,84.651,85.82206559181213,success
11,INT 8-2-8-2,8,2,8,2,45,mixed,82.862,90.15500688552856,success
11,INT 8-2-8-2,8,2,8,2,46,mixed,80.478,90.10455131530762,success
11,INT 8-2-4-8,8,2,4,8,42,mixed,80.21,85.43323755264282,success
11,INT 8-2-4-8,8,2,4,8,43,mixed,82.131,87.90349268913269,success
11,INT 8-2-4-8,8,2,4,8,44,mixed,85.369,89.44624280929565,success
11,INT 8-2-4-8,8,2,4,8,45,mixed,82.032,87.82686281204224,success
11,INT 8-2-4-8,8,2,4,8,46,mixed,80.732,88.27952671051025,success
11,INT 8-2-4-4,8,2,4,4,42,mixed,80.741,88.43191838264465,success
11,INT 8-2-4-4,8,2,4,4,43,mixed,82.714,88.6108169555664,success
11,INT 8-2-4-4,8,2,4,4,44,mixed,86.345,88.8126699924469,success
11,INT 8-2-4-4,8,2,4,4,45,mixed,83.464,88.46071672439575,success
11,INT 8-2-4-4,8,2,4,4,46,mixed,81.131,88.38574600219727,success
11,INT 8-2-4-2,8,2,4,2,42,mixed,79.86,88.32334423065186,success
11,INT 8-2-4-2,8,2,4,2,43,mixed,81.689,88.61626267433167,success
11,INT 8-2-4-2,8,2,4,2,44,mixed,85.379,88.45707178115845,success
11,INT 8-2-4-2,8,2,4,2,45,mixed,83.402,88.40813207626343,success
11,INT 8-2-4-2,8,2,4,2,46,mixed,80.528,88.20408892631531,success
11,INT 8-2-2-8,8,2,2,8,42,mixed,79.798,90.22043108940125,success
11,INT 8-2-2-8,8,2,2,8,43,mixed,81.932,90.35431432723999,success
11,INT 8-2-2-8,8,2,2,8,44,mixed,85.937,90.28925943374634,success
11,INT 8-2-2-8,8,2,2,8,45,mixed,82.541,89.51533102989197,success
11,INT 8-2-2-8,8,2,2,8,46,mixed,81.541,88.36224341392517,success
11,INT 8-2-2-4,8,2,2,4,42,mixed,79.719,88.851970911026,success
11,INT 8-2-2-4,8,2,2,4,43,mixed,81.09,88.58990931510925,success
11,INT 8-2-2-4,8,2,2,4,44,mixed,85.117,90.25405764579773,success
11,INT 8-2-2-4,8,2,2,4,45,mixed,83.948,91.60993313789368,success
11,INT 8-2-2-4,8,2,2,4,46,mixed,81.639,88.60023260116577,success
11,INT 8-2-2-2,8,2,2,2,42,mixed,81.465,89.87305212020874,success
11,INT 8-2-2-2,8,2,2,2,43,mixed,81.805,86.91812443733215,success
11,INT 8-2-2-2,8,2,2,2,44,mixed,83.786,90.07452297210693,success
11,INT 8-2-2-2,8,2,2,2,45,mixed,81.631,88.55157542228699,success
11,INT 8-2-2-2,8,2,2,2,46,mixed,81.921,88.42525577545166,success
11,INT 4-8-8-8,4,8,8,8,42,mixed,79.726,88.7418143749237,success
11,INT 4-8-8-8,4,8,8,8,43,mixed,85.085,86.72194576263428,success
11,INT 4-8-8-8,4,8,8,8,44,mixed,87.46,89.78134489059448,success
11,INT 4-8-8-8,4,8,8,8,45,mixed,86.153,88.47925114631653,success
11,INT 4-8-8-8,4,8,8,8,46,mixed,83.648,92.03053617477417,success
11,INT 4-8-8-4,4,8,8,4,42,mixed,79.662,88.42625689506531,success
11,INT 4-8-8-4,4,8,8,4,43,mixed,85.027,90.31018328666687,success
11,INT 4-8-8-4,4,8,8,4,44,mixed,87.664,88.41668105125427,success
11,INT 4-8-8-4,4,8,8,4,45,mixed,86.115,88.11690640449524,success
11,INT 4-8-8-4,4,8,8,4,46,mixed,83.71,88.31632161140442,success
11,INT 4-8-8-2,4,8,8,2,42,mixed,79.751,90.1031608581543,success
11,INT 4-8-8-2,4,8,8,2,43,mixed,85.066,88.60251975059509,success
11,INT 4-8-8-2,4,8,8,2,44,mixed,87.875,88.41757798194885,success
11,INT 4-8-8-2,4,8,8,2,45,mixed,86.343,88.42206525802612,success
11,INT 4-8-8-2,4,8,8,2,46,mixed,83.289,90.88950061798096,success
11,INT 4-8-4-8,4,8,4,8,42,mixed,79.468,88.74742341041565,success
11,INT 4-8-4-8,4,8,4,8,43,mixed,85.026,89.84539985656738,success
11,INT 4-8-4-8,4,8,4,8,44,mixed,87.316,89.1008071899414,success
11,INT 4-8-4-8,4,8,4,8,45,mixed,86.125,88.16403651237488,success
11,INT 4-8-4-8,4,8,4,8,46,mixed,83.381,88.4139769077301,success
11,INT 4-8-4-4,4,8,4,4,42,mixed,79.735,88.21511816978455,success
11,INT 4-8-4-4,4,8,4,4,43,mixed,85.165,88.46350979804993,success
11,INT 4-8-4-4,4,8,4,4,44,mixed,87.331,88.65768337249756,success
11,INT 4-8-4-4,4,8,4,4,45,mixed,86.285,88.45247888565063,success
11,INT 4-8-4-4,4,8,4,4,46,mixed,83.572,88.32680225372314,success
11,INT 4-8-4-2,4,8,4,2,42,mixed,79.741,86.9708662033081,success
11,INT 4-8-4-2,4,8,4,2,43,mixed,85.049,90.0421371459961,success
11,INT 4-8-4-2,4,8,4,2,44,mixed,87.496,86.94182419776917,success
11,INT 4-8-4-2,4,8,4,2,45,mixed,85.959,90.2095320224762,success
11,INT 4-8-4-2,4,8,4,2,46,mixed,83.53,90.16433525085449,success
11,INT 4-8-2-8,4,8,2,8,42,mixed,80.108,89.93412804603577,success
11,INT 4-8-2-8,4,8,2,8,43,mixed,84.372,89.01692199707031,success
11,INT 4-8-2-8,4,8,2,8,44,mixed,87.802,88.87009286880493,success
11,INT 4-8-2-8,4,8,2,8,45,mixed,86.082,88.13355016708374,success
11,INT 4-8-2-8,4,8,2,8,46,mixed,82.7,88.74956274032593,success
11,INT 4-8-2-4,4,8,2,4,42,mixed,80.812,90.72299408912659,success
11,INT 4-8-2-4,4,8,2,4,43,mixed,84.919,90.34036469459534,success
11,INT 4-8-2-4,4,8,2,4,44,mixed,87.728,88.39168691635132,success
11,INT 4-8-2-4,4,8,2,4,45,mixed,85.599,88.34573364257812,success
11,INT 4-8-2-4,4,8,2,4,46,mixed,82.004,90.95710635185242,success
11,INT 4-8-2-2,4,8,2,2,42,mixed,80.356,87.4434814453125,success
11,INT 4-8-2-2,4,8,2,2,43,mixed,84.451,87.66263747215271,success
11,INT 4-8-2-2,4,8,2,2,44,mixed,86.567,88.29377937316895,success
11,INT 4-8-2-2,4,8,2,2,45,mixed,86.281,88.90416622161865,success
11,INT 4-8-2-2,4,8,2,2,46,mixed,82.32,88.22883439064026,success
11,INT 4-4-8-8,4,4,8,8,42,mixed,79.246,87.58967566490173,success
11,INT 4-4-8-8,4,4,8,8,43,mixed,84.613,88.59640073776245,success
11,INT 4-4-8-8,4,4,8,8,44,mixed,86.985,88.23459696769714,success
11,INT 4-4-8-8,4,4,8,8,45,mixed,86.238,88.20485138893127,success
11,INT 4-4-8-8,4,4,8,8,46,mixed,82.952,87.57482409477234,success
11,INT 4-4-8-4,4,4,8,4,42,mixed,81.371,88.65819787979126,success
11,INT 4-4-8-4,4,4,8,4,43,mixed,83.97,89.71544814109802,success
11,INT 4-4-8-4,4,4,8,4,44,mixed,87.086,88.11496257781982,success
11,INT 4-4-8-4,4,4,8,4,45,mixed,85.858,88.62831521034241,success
11,INT 4-4-8-4,4,4,8,4,46,mixed,83.994,87.40107011795044,success
11,INT 4-4-8-2,4,4,8,2,42,mixed,76.265,89.64602136611938,success
11,INT 4-4-8-2,4,4,8,2,43,mixed,84.503,87.28894805908203,success
11,INT 4-4-8-2,4,4,8,2,44,mixed,87.277,89.43702244758606,success
11,INT 4-4-8-2,4,4,8,2,45,mixed,86.162,88.42251801490784,success
11,INT 4-4-8-2,4,4,8,2,46,mixed,82.299,88.2409257888794,success
11,INT 4-4-4-8,4,4,4,8,42,mixed,78.946,88.23433780670166,success
11,INT 4-4-4-8,4,4,4,8,43,mixed,84.603,88.4352867603302,success
11,INT 4-4-4-8,4,4,4,8,44,mixed,87.387,88.4323570728302,success
11,INT 4-4-4-8,4,4,4,8,45,mixed,86.296,85.49004936218262,success
11,INT 4-4-4-8,4,4,4,8,46,mixed,82.939,89.71625280380249,success
11,INT 4-4-4-4,4,4,4,4,42,INT4,78.144,87.35836958885193,success
11,INT 4-4-4-4,4,4,4,4,43,INT4,84.591,87.95410561561584,success
11,INT 4-4-4-4,4,4,4,4,44,INT4,87.121,88.21839666366577,success
11,INT 4-4-4-4,4,4,4,4,45,INT4,85.985,90.33426189422607,success
11,INT 4-4-4-4,4,4,4,4,46,INT4,82.924,90.06408214569092,success
11,INT 4-4-4-2,4,4,4,2,42,mixed,78.586,90.45147466659546,success
11,INT 4-4-4-2,4,4,4,2,43,mixed,83.746,91.70036244392395,success
11,INT 4-4-4-2,4,4,4,2,44,mixed,87.357,89.72841668128967,success
11,INT 4-4-4-2,4,4,4,2,45,mixed,84.521,88.39985156059265,success
11,INT 4-4-4-2,4,4,4,2,46,mixed,82.066,88.82051873207092,success
11,INT 4-4-2-8,4,4,2,8,42,mixed,81.334,87.71932578086853,success
11,INT 4-4-2-8,4,4,2,8,43,mixed,83.659,88.81161522865295,success
11,INT 4-4-2-8,4,4,2,8,44,mixed,87.711,88.80787754058838,success
11,INT 4-4-2-8,4,4,2,8,45,mixed,85.965,88.18327355384827,success
11,INT 4-4-2-8,4,4,2,8,46,mixed,82.335,90.7007188796997,success
11,INT 4-4-2-4,4,4,2,4,42,mixed,79.312,88.82958912849426,success
11,INT 4-4-2-4,4,4,2,4,43,mixed,83.005,90.2818591594696,success
11,INT 4-4-2-4,4,4,2,4,44,mixed,87.326,88.42486715316772,success
11,INT 4-4-2-4,4,4,2,4,45,mixed,85.477,88.22726655006409,success
11,INT 4-4-2-4,4,4,2,4,46,mixed,83.124,90.51515507698059,success
11,INT 4-4-2-2,4,4,2,2,42,mixed,78.669,90.41597294807434,success
11,INT 4-4-2-2,4,4,2,2,43,mixed,83.687,88.40319752693176,success
11,INT 4-4-2-2,4,4,2,2,44,mixed,86.407,88.30837297439575,success
11,INT 4-4-2-2,4,4,2,2,45,mixed,85.662,88.62564897537231,success
11,INT 4-4-2-2,4,4,2,2,46,mixed,82.024,89.13637828826904,success
11,INT 4-2-8-8,4,2,8,8,42,mixed,80.558,88.24830222129822,success
11,INT 4-2-8-8,4,2,8,8,43,mixed,82.119,88.53930234909058,success
11,INT 4-2-8-8,4,2,8,8,44,mixed,85.454,90.06504034996033,success
11,INT 4-2-8-8,4,2,8,8,45,mixed,82.494,89.86442947387695,success
11,INT 4-2-8-8,4,2,8,8,46,mixed,82.122,88.63879036903381,success
11,INT 4-2-8-4,4,2,8,4,42,mixed,79.198,88.43073582649231,success
11,INT 4-2-8-4,4,2,8,4,43,mixed,79.162,88.26037907600403,success
11,INT 4-2-8-4,4,2,8,4,44,mixed,85.527,88.26054358482361,success
11,INT 4-2-8-4,4,2,8,4,45,mixed,81.692,86.02422618865967,success
11,INT 4-2-8-4,4,2,8,4,46,mixed,80.768,90.1584084033966,success
11,INT 4-2-8-2,4,2,8,2,42,mixed,81.044,89.83008527755737,success
11,INT 4-2-8-2,4,2,8,2,43,mixed,81.135,88.5427885055542,success
11,INT 4-2-8-2,4,2,8,2,44,mixed,84.822,89.01767873764038,success
11,INT 4-2-8-2,4,2,8,2,45,mixed,83.057,87.29338598251343,success
11,INT 4-2-8-2,4,2,8,2,46,mixed,80.682,90.32895803451538,success
11,INT 4-2-4-8,4,2,4,8,42,mixed,78.541,88.62377738952637,success
11,INT 4-2-4-8,4,2,4,8,43,mixed,79.965,88.16380214691162,success
11,INT 4-2-4-8,4,2,4,8,44,mixed,85.423,88.28358817100525,success
11,INT 4-2-4-8,4,2,4,8,45,mixed,83.291,87.39825010299683,success
11,INT 4-2-4-8,4,2,4,8,46,mixed,80.649,88.92946004867554,success
11,INT 4-2-4-4,4,2,4,4,42,mixed,81.211,89.79297208786011,success
